pid,task_id,date,task_type,tpe_change,description,submitted_by
5694,108939,2026-06-20 13:04:49,prediction,2,S61 W10 Predictions,AustinP0027
5694,109175,2026-06-22 01:14:10,activity check,2,Weekly Activity Check: +2,homercrates
5694,109176,2026-06-22 01:14:16,training,5,Weekly Training: +5,homercrates
5694,110142,2026-06-22 21:57:40,prediction,2,S61 W11 Predictions,lemonoppy
5694,110571,2026-06-25 08:04:27,prediction,2,S61 W12 Predictions,AustinP0027
5694,110928,2026-06-26 21:20:53,prediction,3,S61 W13 Predictions,lemonoppy
5694,111401,2026-06-29 09:23:11,point task,3,S61 PT#4,ZootTX
5694,111634,2026-06-29 13:46:05,activity check,2,Weekly Activity Check: +2,homercrates
5694,111635,2026-06-29 13:46:11,training,5,Weekly Training: +5,homercrates
5694,112198,2026-06-29 23:04:39,prediction,2,S61 W14 Predictions,lemonoppy
5694,112603,2026-07-01 22:32:12,prediction,3,S61 W15 Predictions,AustinP0027
5694,112953,2026-07-03 21:27:36,prediction,3,S61 W16 Predictions,lemonoppy
5694,113259,2026-07-03 21:28:34,prediction,14,S61 Regular Season Results Prediction,lemonoppy
5694,113607,2026-07-03 21:36:31,point task,1,S61 Host City Voting,lemonoppy
5694,114005,2026-07-06 12:03:40,activity check,2,Weekly Activity Check: +2,homercrates
5694,114006,2026-07-06 12:03:45,training,5,Weekly Training: +5,homercrates
5694,114087,2026-07-06 13:35:17,point task,3,S61 PT#5,ZootTX
5694,114712,2026-07-10 21:59:26,prediction,1,S61 Playoff Results Prediction,lemonoppy
5694,115298,2026-07-12 01:22:57,seasonal equipment,30,Seasonal Equipment: +30,homercrates
5694,115299,2026-07-12 01:23:00,training camp,8,Team Training Camp: +8,homercrates
5694,115804,2026-07-13 14:45:14,activity check,2,Weekly Activity Check: +2,homercrates
5694,115805,2026-07-13 14:45:19,training,5,Weekly Training: +5,homercrates
5694,116387,2026-07-18 08:20:26,prediction,8,S62 First Rounders Prediction,AustinP0027
5694,117186,2026-07-20 18:43:24,training,5,Weekly Training: +5,homercrates
5694,117187,2026-07-20 18:43:28,activity check,2,Weekly Activity Check: +2,homercrates
5694,117649,2026-07-27 01:06:54,activity check,2,Weekly Activity Check: +2,homercrates
5694,117650,2026-07-27 01:07:04,training,5,Weekly Training: +5,homercrates
5694,118449,2026-07-27 22:09:29,prediction,1,S62 W1 Predictions,lemonoppy
5694,118912,2026-07-30 09:09:24,prediction,2,S62 W2 Predictions,AustinP0027
5694,119255,2026-08-01 09:52:35,prediction,2,S62 W3 Predictions,AustinP0027
5694,119562,2026-08-01 09:53:18,prediction,3,S62 W4 Predictions,AustinP0027
5694,120204,2026-08-03 21:08:45,activity check,2,Weekly Activity Check: +2,homercrates
5694,120205,2026-08-03 21:08:49,training,5,Weekly Training: +5,homercrates
5694,120375,2026-08-04 09:39:12,prediction,2,S62 W5 Predictions,AustinP0027
5694,120701,2026-08-05 16:27:54,point task,3,S62 PT#1,SoySavant
5694,122314,2026-08-11 09:55:47,prediction,2,S62 W8 Predictions,AustinP0027
5694,122557,2026-08-12 22:21:48,activity check,2,Weekly Activity Check: +2,homercrates
5694,122558,2026-08-12 22:21:53,training,5,Weekly Training: +5,homercrates
5694,122697,2026-08-12 22:30:45,prediction,3,S62 W9 Predictions,AustinP0027
5694,123049,2026-08-14 22:24:29,prediction,4,S62 W10 Predictions,lemonoppy
5694,123549,2026-08-17 14:07:07,activity check,2,Weekly Activity Check: +2,homercrates
5694,123550,2026-08-17 14:07:25,training,5,Weekly Training: +5,homercrates
5694,123782,2026-08-17 21:24:56,prediction,2,S62 W11 Predictions,lemonoppy
5694,124050,2026-08-18 19:12:14,point task,3,S62 PT#3,SoySavant
5694,124718,2026-08-20 20:42:27,prediction,3,S62 W12 Predictions,lemonoppy
5694,125057,2026-08-22 08:42:27,prediction,1,S62 W13 Predictions,AustinP0027
5694,125559,2026-08-24 14:02:58,activity check,2,Weekly Activity Check: +2,homercrates
5694,125560,2026-08-24 14:03:05,training,5,Weekly Training: +5,homercrates
5694,125662,2026-08-24 16:22:07,point task,3,S62 PT#4,ZootTX
5694,125992,2026-08-24 21:43:17,prediction,3,S62 W14 Predictions,lemonoppy
5694,126398,2026-08-26 21:48:19,prediction,3,S62 W15 Predictions,AustinP0027
5694,126761,2026-08-28 22:34:19,prediction,1,S62 W16 Predictions,Frantik
5694,127060,2026-08-28 22:45:21,prediction,12,S62 Regular Season Results Prediction,Frantik
5694,127512,2026-08-31 06:22:33,point task,1,S62 Host City Voting,Summerstood
5694,127958,2026-08-31 18:14:28,activity check,2,Weekly Activity Check: +2,homercrates
5694,127959,2026-08-31 18:14:33,training,5,Weekly Training: +5,homercrates
5694,128255,2026-09-01 22:55:18,point task,3,S62 PT#5,SoySavant
5694,128708,2026-09-05 10:01:04,prediction,3,S62 Playoff Results Prediction,AustinP0027
5694,129068,2026-09-05 14:31:06,regression,-300,S63 Regression: 300 TPE,lemonoppy
5694,129259,2026-09-05 16:33:56,training camp,8,Team Training Camp: +8,homercrates
5694,129260,2026-09-05 16:34:03,seasonal equipment,30,Seasonal Equipment: +30,homercrates
5694,129915,2026-09-07 15:09:26,activity check,2,Weekly Activity Check: +2,homercrates
5694,129916,2026-09-07 15:09:40,training,5,Weekly Training: +5,homercrates
5694,130081,2026-09-07 17:33:37,other,3,CHARITY FREE TPE SPECTACULAR,Frantik
5694,130887,2026-09-12 12:10:15,prediction,8,S63 First Rounders Prediction,AustinP0027
5694,131399,2026-09-14 09:51:38,activity check,2,Weekly Activity Check: +2,homercrates
5694,131400,2026-09-14 09:51:45,training,5,Weekly Training: +5,homercrates
5694,132310,2026-09-21 09:45:10,activity check,2,Weekly Activity Check: +2,homercrates
5694,132311,2026-09-21 09:45:16,training,5,Weekly Training: +5,homercrates
5695,14693,2025-06-07 04:13:58,Create,50,Starting TPE,Deuce2400
5695,129069,2026-09-05 14:31:06,regression,-10,S63 Regression: 10 TPE,lemonoppy
5696,15175,2025-06-07 13:09:20,Create,50,Starting TPE,r0tzbua
5696,16307,2025-06-07 18:25:19,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,16308,2025-06-07 18:25:25,training,5,Weekly Training: +5,r0tzbua
5696,16309,2025-06-07 18:25:28,training camp,20,Team Training Camp: +20,r0tzbua
5696,16310,2025-06-07 18:25:40,seasonal equipment,30,Seasonal Equipment: +30,r0tzbua
5696,16965,2025-06-09 13:24:10,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,16966,2025-06-09 13:24:14,training,5,Weekly Training: +5,r0tzbua
5696,18324,2025-06-16 15:50:44,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,18325,2025-06-16 15:50:48,training,5,Weekly Training: +5,r0tzbua
5696,19458,2025-06-25 15:01:12,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,19459,2025-06-25 15:01:16,training,5,Weekly Training: +5,r0tzbua
5696,19983,2025-06-26 15:47:06,point task,3,S55 ISFL Week 2 Predictions,Asked Madden
5696,21057,2025-06-30 15:28:00,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,21058,2025-06-30 15:28:03,training,5,Weekly Training: +5,r0tzbua
5696,21257,2025-06-30 15:42:59,point task,3,S55 ISFL Week 3 Predictions,Asked Madden
5696,21578,2025-06-30 16:04:03,point task,4,S55 ISFL Week 4 Predictions ,Asked Madden
5696,22121,2025-07-03 15:12:05,point task,2,S55 ISFL Week 5 Predictions ,Asked Madden
5696,22415,2025-07-03 16:19:50,point task,3,S55 ISFL Week 6 Predictions ,Asked Madden
5696,23105,2025-07-07 11:59:03,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,23106,2025-07-07 11:59:07,training,5,Weekly Training: +5,r0tzbua
5696,24041,2025-07-08 17:35:47,point task,3,S55 ISFL Week 8 Predictions ,Asked Madden
5696,24328,2025-07-08 17:39:23,point task,3,S55 ISFL Week 7 Predictions ,Asked Madden
5696,24744,2025-07-11 03:36:51,point task,2,S55 ISFL Week 9 Predictions ,Asked Madden
5696,25185,2025-07-14 03:37:15,point task,2,S55 ISFL Week 10 Predictions ,Asked Madden
5696,25733,2025-07-14 13:41:04,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,25734,2025-07-14 13:41:09,training,5,Weekly Training: +5,r0tzbua
5696,26361,2025-07-15 19:00:40,point task,2,S55 ISFL Week 11 Predictions ,Asked Madden
5696,26751,2025-07-17 15:20:30,point task,3,S55 ISFL Week 12 Predictions ,Asked Madden
5696,27510,2025-07-21 15:11:23,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,27511,2025-07-21 15:11:29,training,5,Weekly Training: +5,r0tzbua
5696,27907,2025-07-23 15:34:35,point task,3,S55 ISFL Week 13 Predictions ,Asked Madden
5696,28169,2025-07-23 15:35:33,point task,2,S55 ISFL Week 14 Predictions ,Asked Madden
5696,28481,2025-07-24 11:11:31,point task,4,S55 ISFL Week 15 Predictions ,Asked Madden
5696,28814,2025-07-26 05:30:12,point task,3,S55 ISFL Week 16 Predictions ,Asked Madden
5696,29251,2025-07-27 10:20:16,point task,8,(S55) Regular Season Preds,AustinP0027
5696,29961,2025-07-29 14:18:23,training,5,Weekly Training: +5,r0tzbua
5696,29962,2025-07-29 14:18:27,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,30818,2025-08-03 00:59:03,training camp,20,Team Training Camp: +20,r0tzbua
5696,30819,2025-08-03 00:59:22,seasonal equipment,30,Seasonal Equipment: +30,r0tzbua
5696,31215,2025-08-04 13:48:16,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,31216,2025-08-04 13:48:20,training,5,Weekly Training: +5,r0tzbua
5696,32000,2025-08-09 21:31:58,point task,8,S56 First Rounders,TubaDeus
5696,32652,2025-08-13 15:31:25,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,32653,2025-08-13 15:31:30,training,5,Weekly Training: +5,r0tzbua
5696,33476,2025-08-19 19:31:51,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,33477,2025-08-19 19:31:55,training,5,Weekly Training: +5,r0tzbua
5696,33794,2025-08-23 01:38:09,point task,1,S56 ISFL Week 1 Predictions ,Asked Madden
5696,34104,2025-08-23 02:22:26,point task,3,S56 ISFL Week 2 Predictions ,Asked Madden
5696,35443,2025-08-27 15:58:33,point task,2,S56 ISFL Week 3 Predictions ,Asked Madden
5696,35811,2025-08-29 01:54:46,point task,2,S56 ISFL Week 4 Predictions ,Asked Madden
5696,36473,2025-08-30 03:00:04,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,36474,2025-08-30 03:00:09,training,5,Weekly Training: +5,r0tzbua
5696,37384,2025-09-01 17:02:46,training,5,Weekly Training: +5,r0tzbua
5696,37385,2025-09-01 17:02:48,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,37872,2025-09-05 15:14:00,point task,2,S56 ISFL Week 7 Predictions ,Asked Madden
5696,38133,2025-09-05 15:15:52,point task,3,S56 ISFL Week 8 Predictions ,Asked Madden
5696,38402,2025-09-05 15:29:15,point task,3,S56 ISFL Week 9 Predictions ,Asked Madden
5696,38866,2025-09-08 13:58:39,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,38867,2025-09-08 13:58:44,training,5,Weekly Training: +5,r0tzbua
5696,39571,2025-09-12 16:12:36,point task,2,S56 ISFL Week 10 Predictions ,Asked Madden
5696,39823,2025-09-12 16:15:08,point task,1,S56 ISFL Week 11 Predictions ,Asked Madden
5696,40080,2025-09-12 16:16:09,point task,3,S56 ISFL Week 12 Predictions ,Asked Madden
5696,40594,2025-09-15 14:54:10,point task,3,S56 PT #4,ZootTX
5696,40906,2025-09-16 13:23:08,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,40907,2025-09-16 13:23:11,training,5,Weekly Training: +5,r0tzbua
5696,41223,2025-09-20 01:44:10,point task,2,S56 ISFL Week 13 Predictions ,Asked Madden
5696,41743,2025-09-20 01:45:54,point task,2,S56 ISFL Week 15 Predictions ,Asked Madden
5696,42170,2025-09-22 09:17:03,point task,5,S56 Regular Season Preds,AustinP0027
5696,42568,2025-09-22 13:52:01,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,42569,2025-09-22 13:52:04,training,5,Weekly Training: +5,r0tzbua
5696,42651,2025-09-22 16:58:25,point task,3,S56 PT#5,ZootTX
5696,43190,2025-09-26 15:25:09,point task,2,S56 ISFL Week 16 Predictions ,Asked Madden
5696,43519,2025-09-26 22:11:20,point task,4,S56 Playoff Predictions,AustinP0027
5696,43917,2025-09-27 14:51:12,training camp,15,Team Training Camp: +15,r0tzbua
5696,43918,2025-09-27 14:51:18,seasonal equipment,30,Seasonal Equipment: +30,r0tzbua
5696,44441,2025-09-29 13:18:01,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,44442,2025-09-29 13:18:08,training,5,Weekly Training: +5,r0tzbua
5696,45171,2025-10-06 13:11:46,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,45172,2025-10-06 13:11:51,training,5,Weekly Training: +5,r0tzbua
5696,45643,2025-10-10 16:24:16,point task,9,S57 First Rounders,AustinP0027
5696,46286,2025-10-13 22:49:31,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,46287,2025-10-13 22:49:36,training,5,Weekly Training: +5,r0tzbua
5696,46888,2025-10-18 00:20:31,point task,3,S5z7 ISFL Week 2 Predictions ,Asked Madden
5696,47012,2025-10-19 19:27:51,point task,10,S57 OT,AustinP0027
5696,47452,2025-10-20 11:29:04,point task,3,S57 PT#1,ZootTX
5696,47685,2025-10-20 13:07:13,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,47686,2025-10-20 13:07:19,training,5,Weekly Training: +5,r0tzbua
5696,48231,2025-10-26 11:15:03,point task,2,S57 W3 Predictions,lemonoppy
5696,48497,2025-10-26 11:21:02,point task,3,S57 W4 Predictions,lemonoppy
5696,48755,2025-10-26 11:24:12,point task,3,S57 W5 Predictions,lemonoppy
5696,49011,2025-10-26 11:28:05,point task,2,S57 W6 Predictions,lemonoppy
5696,49269,2025-10-26 11:31:02,point task,3,S57 W7 Predictions,lemonoppy
5696,49369,2025-10-26 11:35:50,point task,1,S56 Community Ballot,lemonoppy
5696,49544,2025-10-26 11:38:07,point task,1,S56 Host City Competition,lemonoppy
5696,50208,2025-10-27 13:04:14,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,50209,2025-10-27 13:04:18,training,5,Weekly Training: +5,r0tzbua
5696,50551,2025-10-28 12:07:12,point task,1,S57 W8 Predictions,lemonoppy
5696,50893,2025-10-29 22:54:00,point task,2,S57 W9 Predictions,lemonoppy
5696,51257,2025-11-02 18:04:28,point task,3,S57 W10,lemonoppy
5696,51653,2025-11-03 11:31:31,point task,3,S57 PT#3,ZootTX
5696,51891,2025-11-03 17:41:12,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,51892,2025-11-03 17:41:15,training,5,Weekly Training: +5,r0tzbua
5696,52162,2025-11-04 11:02:37,point task,4,S57 W11 Predictions,lemonoppy
5696,52591,2025-11-08 15:13:36,point task,3,S57 W12 Predictions,lemonoppy
5696,52855,2025-11-08 15:14:57,point task,3,S57 W13 Predictions,lemonoppy
5696,53188,2025-11-10 11:40:47,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,53189,2025-11-10 11:40:54,training,5,Weekly Training: +5,r0tzbua
5696,53450,2025-11-11 14:51:06,point task,3,S57 PT#4,ZootTX
5696,53799,2025-11-12 11:26:05,point task,3,S57 W14 Predictions,lemonoppy
5696,54068,2025-11-12 22:10:32,point task,3,S57 W15 Predictions,lemonoppy
5696,54419,2025-11-16 14:24:42,point task,2,S57 W16 Predictions,lemonoppy
5696,54840,2025-11-17 13:24:19,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,54841,2025-11-17 13:24:23,training,5,Weekly Training: +5,r0tzbua
5696,54937,2025-11-17 16:11:39,point task,3,S57 PT#5,ZootTX
5696,55898,2025-11-21 22:09:56,prediction,3,S57 Playoff Results,AustinP0027
5696,56569,2025-11-22 15:07:54,training camp,10,Team Training Camp: +10,r0tzbua
5696,56570,2025-11-22 15:08:01,seasonal equipment,30,Seasonal Equipment: +30,r0tzbua
5696,57061,2025-11-24 11:11:45,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,57062,2025-11-24 11:11:50,training,5,Weekly Training: +5,r0tzbua
5696,57747,2025-12-01 11:38:45,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,57748,2025-12-01 11:38:49,training,5,Weekly Training: +5,r0tzbua
5696,58000,2025-12-02 15:42:40,point task,9,S58 First Rounders,lemonoppy
5696,58243,2025-12-02 15:46:21,point task,1,S58 Host City Voting,lemonoppy
5696,59013,2025-12-08 13:58:16,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,59014,2025-12-08 13:58:25,training,5,Weekly Training: +5,r0tzbua
5696,59280,2025-12-09 20:04:11,point task,10,S58 Offseason Task,lemonoppy
5696,59578,2025-12-10 22:25:59,prediction,3,S58 W1 Predictions,lemonoppy
5696,59965,2025-12-12 23:29:00,prediction,2,S58 W2 Predictions,lemonoppy
5696,60283,2025-12-12 23:29:28,prediction,3,S58 W3 Predictions,lemonoppy
5696,60602,2025-12-15 01:23:57,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,60603,2025-12-15 01:24:01,training,5,Weekly Training: +5,r0tzbua
5696,61038,2025-12-15 16:42:27,point task,3,S58 Pt#1,ZootTX
5696,61299,2025-12-15 22:02:28,prediction,2,S58 W4 Predictions,lemonoppy
5696,61792,2025-12-17 22:42:28,prediction,2,S58 W5 Predictions,lemonoppy
5696,62171,2025-12-20 07:30:39,prediction,2,S58 W6 Predictions,lemonoppy
5696,62484,2025-12-20 07:31:45,prediction,2,S58 W7 Predictions,lemonoppy
5696,63110,2025-12-22 18:30:21,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,63111,2025-12-22 18:30:25,training,5,Weekly Training: +5,r0tzbua
5696,63254,2025-12-23 09:10:06,prediction,2,S58 W8 Predictions,lemonoppy
5696,63723,2025-12-23 14:38:11,point task,1,S57 Community Ballot,lemonoppy
5696,64567,2025-12-29 19:17:48,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,64569,2025-12-29 19:17:53,training,5,Weekly Training: +5,r0tzbua
5696,64700,2025-12-30 00:28:41,prediction,3,S58 W9 Predictions,lemonoppy
5696,65149,2026-01-02 09:09:55,prediction,3,S58 W10 Predictions,lemonoppy
5696,66003,2026-01-05 14:45:22,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,66005,2026-01-05 14:45:28,training,5,Weekly Training: +5,r0tzbua
5696,66406,2026-01-06 08:57:31,prediction,2,S58 W11 Predictions,lemonoppy
5696,66776,2026-01-07 21:40:26,prediction,2,S58 W12 Predictions,lemonoppy
5696,67189,2026-01-11 20:17:22,prediction,2,S58 W13 Predictions,lemonoppy
5696,67971,2026-01-12 18:41:34,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,67972,2026-01-12 18:41:37,training,5,Weekly Training: +5,r0tzbua
5696,68103,2026-01-12 22:39:25,prediction,3,S58 W14 Predictions,lemonoppy
5696,68521,2026-01-14 22:56:30,prediction,2,S58 W15 Predictions,lemonoppy
5696,68874,2026-01-17 02:05:38,prediction,2,S58 W16 Predictions,lemonoppy
5696,69180,2026-01-17 02:07:24,prediction,9,S58 Regular Season Predictions,lemonoppy
5696,70429,2026-01-20 22:42:36,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,70430,2026-01-20 22:42:40,training,5,Weekly Training: +5,r0tzbua
5696,71018,2026-01-23 21:24:53,training camp,10,Team Training Camp: +10,r0tzbua
5696,71023,2026-01-23 21:25:09,seasonal equipment,30,Seasonal Equipment: +30,r0tzbua
5696,72780,2026-02-02 05:39:38,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,72781,2026-02-02 05:39:43,training,5,Weekly Training: +5,r0tzbua
5696,73102,2026-02-02 09:43:37,point task,8,S59 First Rounders,AustinP0027
5696,74172,2026-02-09 15:15:14,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,74174,2026-02-09 15:15:26,training,5,Weekly Training: +5,r0tzbua
5696,74387,2026-02-10 00:08:36,prediction,2,S59 W1 Predictions,lemonoppy
5696,75034,2026-02-11 21:26:26,prediction,2,S59 W2 Predictions,lemonoppy
5696,75430,2026-02-14 11:28:10,prediction,2,S59 W3 Predictions,lemonoppy
5696,75758,2026-02-14 11:28:39,prediction,2,S59 W4 Predictions,lemonoppy
5696,76570,2026-02-16 14:47:46,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,76571,2026-02-16 14:47:51,training,5,Weekly Training: +5,r0tzbua
5696,76764,2026-02-16 21:36:04,prediction,2,S59 W5 Predictions,lemonoppy
5696,77256,2026-02-19 12:37:22,prediction,2,S59 W6 Predictions,lemonoppy
5696,77614,2026-02-20 21:07:59,prediction,3,S59 W7 Predictions,lemonoppy
5696,78381,2026-02-23 14:58:35,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,78382,2026-02-23 14:58:41,training,5,Weekly Training: +5,r0tzbua
5696,78596,2026-02-24 09:22:43,prediction,2,S59 W8 Predictions,lemonoppy
5696,79074,2026-02-27 10:28:08,prediction,2,S59 W9 Predictions,AustinP0027
5696,79400,2026-02-28 09:34:11,prediction,2,S59 W10 Predictions,AustinP0027
5696,80203,2026-03-02 16:49:05,activity check,2,Weekly Activity Check: +2,r0tzbua
5696,80204,2026-03-02 16:49:16,training,5,Weekly Training: +5,r0tzbua
5696,80418,2026-03-03 12:22:09,prediction,3,S59 W11 Predictions,lemonoppy
5696,80856,2026-03-05 17:23:51,prediction,3,S59 W12 Predictions,lemonoppy
